"","denovo90__denovo19_denovo13","denovo5__denovo235","denovo24__denovo18","denovo27__denovo41_denovo114","denovo35__denovo8_denovo10","denovo22__denovo26_denovo51","denovo86__denovo73_denovo46","denovo38__denovo4_denovo1","denovo89__denovo20_denovo3","denovo580__denovo45_denovo582","denovo516__denovo150_denovo37","denovo19__denovo13","denovo109__denovo56","denovo135__denovo93_denovo99","denovo223__denovo107_denovo29","denovo132__denovo88","denovo41__denovo114","denovo904__denovo74_denovo84","denovo67__denovo81","denovo471__denovo108_denovo186","denovo628__denovo602_denovo753","denovo20__denovo3","denovo1336__denovo121_denovo124","denovo142__denovo295","denovo191__denovo115_denovo32","denovo73__denovo46","denovo251__denovo40_denovo36","denovo60__denovo170","denovo343__denovo30_denovo480","denovo344__denovo551","denovo1394__denovo672_denovo14","denovo150__denovo37","denovo1089__denovo517_denovo820","denovo908__denovo1083_denovo627","denovo107__denovo29","denovo76__denovo75","denovo299__denovo424_denovo406","denovo8__denovo10","denovo45__denovo582","denovo71__denovo69_denovo209","denovo584__denovo547_denovo308","denovo1008__denovo147_denovo596","denovo428__denovo49_denovo152","denovo536__denovo263_denovo413","denovo219__denovo23_denovo50","denovo62__denovo213","denovo4__denovo1","denovo1124__denovo815_denovo330","denovo586__denovo1575","denovo74__denovo84","denovo788__denovo705_denovo398","denovo1632__denovo91_denovo831","denovo877__denovo180_denovo599","denovo1651__denovo961_denovo1398","denovo577__denovo57_denovo794","denovo464__denovo34_denovo125","denovo810__denovo9_denovo16","denovo172__denovo201_denovo184","denovo108__denovo186","denovo601__denovo1117","denovo1115__denovo315_denovo630","denovo93__denovo99","denovo1006__denovo53","denovo182__denovo61_denovo33","denovo115__denovo32","denovo672__denovo14","denovo1079__denovo104_denovo17","denovo789__denovo388_denovo727","denovo703__denovo2_denovo482","denovo1077__denovo837_denovo956","denovo30__denovo480","denovo238__denovo7_denovo21","denovo1066__denovo1254_denovo1780","denovo40__denovo36","denovo532__denovo116_denovo566","denovo121__denovo124","denovo897__denovo1214","denovo1224__denovo1414","denovo976__denovo163_denovo15","denovo619__denovo1287","denovo444__denovo660","denovo1633__denovo770_denovo1212","denovo424__denovo406","denovo1553__denovo245_denovo824","denovo546__denovo193_denovo232","denovo333__denovo97_denovo70","denovo379__denovo874","denovo23__denovo50","denovo529__denovo31_denovo192","denovo1443__denovo626","denovo602__denovo753","denovo1100__denovo939_denovo826","denovo417__denovo443_denovo25","denovo1358__denovo96_denovo59","denovo1083__denovo627","denovo1355__denovo1306_denovo1104","denovo1466__denovo624_denovo966","denovo547__denovo308","denovo1262__denovo563","denovo91__denovo831","denovo263__denovo413","denovo9__denovo16","denovo2__denovo482","denovo997__denovo1621","denovo1009__denovo58_denovo87","denovo49__denovo152","denovo160__denovo320_denovo139","denovo69__denovo209","denovo517__denovo820","denovo147__denovo596","denovo57__denovo794","denovo34__denovo125","denovo1253__denovo1207","denovo61__denovo33","denovo26__denovo51","denovo895__denovo823","denovo787__denovo1092","denovo534__denovo1568","denovo815__denovo330","denovo7__denovo21","denovo837__denovo956","denovo104__denovo17","denovo180__denovo599","denovo357__denovo6_denovo11","denovo961__denovo1398","denovo539__denovo102_denovo63","denovo1626__denovo168_denovo691","denovo163__denovo15","denovo1663__denovo468_denovo1119","denovo640__denovo556_denovo392","denovo315__denovo630","denovo201__denovo184","denovo116__denovo566","denovo443__denovo25","denovo1233__denovo338","denovo193__denovo232","denovo1399__denovo1252_denovo79","denovo245__denovo824","denovo31__denovo192","denovo705__denovo398","denovo58__denovo87","denovo1817__denovo42_denovo255","denovo96__denovo59","denovo388__denovo727","denovo97__denovo70","denovo770__denovo1212","denovo939__denovo826","denovo624__denovo966","denovo1254__denovo1780","denovo320__denovo139","denovo1306__denovo1104","denovo168__denovo691","denovo468__denovo1119","denovo6__denovo11","denovo1252__denovo79","denovo102__denovo63","denovo556__denovo392","denovo42__denovo255","denovo512__denovo54_denovo612","denovo54__denovo612"
"46",-3.51117033739883,3.95709753663973,0,2.4600987847505,-3.78011595719441,4.10935138890879,2.34340531156667,-2.98920884770689,3.35437664873738,1.58851268382514,0,2.34988259808225,0.182312711574802,1.30585283199278,-0.511280190409125,-1.81369308406113,1.13804446178087,-1.16833046676807,-0.885563266692095,0,0,-1.37569233842637,-0.511280190409125,0,-4.3110647542504,2.69925635075323,-3.79414648890228,0,-0.511280190409125,0,-3.51483178158703,0,0,0,-0.885563266692095,0,0,2.24229582108566,0,2.20913709942979,0,-2.80431738895834,0,1.02256038081825,2.72041728983892,1.66239946590419,-0.861791056836608,0,0,-2.02360772847297,0,0,-0.511280190409125,0,0,0.959786779140473,-2.90043184822543,-1.58851268382514,0,0,0,-0.490129071734274,-2.02360772847297,2.02233039383107,1.60825371538002,-4.31674069238238,0,0,0,0,-0.885563266692095,-2.6308055690727,0,-2.84001166981652,0,0.885563266692095,0,0,0,0,0,0,0,0,0.565952303006889,0,0,0,0,0,0,0,0,-0.79425634191257,0,0,-0.511280190409125,0,0,0,0,5.02369532501736,0,0,0,0,0.69181580603353,0.885563266692095,0,4.85722019822474,0,1.66239946590419,0,1.37569233842637,0.885563266692095,0,0,1.66239946590419,0,0.549920174208339,0,0,0.885563266692095,-3.44547079026385,0,-1.58851268382514,0,0,0,-0.79425634191257,0,-0.980258143468547,0,0,0,0,-1.92616094792635,0,0,0,0,-1.61683705549942,1.37569233842637,0,0,0,0,0.885563266692095,0,-1.55367239842419,0,0,0,0.109000991030371,-3.33620862536346,0,1.37569233842637,2.80044392768506,0,0
"47",-2.8145980066753,4.75997561100659,-3.3258582320946,0,-5.22449158096144,0,0,-5.71816404383286,0,0,-1.78282093019719,-4.87502675044371,0,-2.56593667265607,0.185744225975846,0,0,0,0,0,0,0,0,0,2.5262697384548,0,2.73146710988397,0,-0.468720377479289,0,0,-3.08793643189874,0,0,-1.30197658007127,0,0,1.75816490576354,0,-1.62537488170964,0,0,-2.10470729966955,-0.448506588731348,-0.482629533183276,-1.30197658007127,-1.25207826253548,0,0,0,0,0,0,0,0.937440754958579,-1.30463076010014,-1.2631348692274,-0.448506588731348,0,0,-0.937440754958579,0.28670712747782,0,-2.50326926113611,0,0,-2.17913976354539,0,-1.31764883198962,0,-0.811847508336992,-1.10309579895238,0,0,0,0,0,0,0,0,0,-1.36573355494198,0,0,-1.51585656778935,1.83445393242127,0,-5.40040831978631,-3.88544456655147,-1.30197658007127,0,-0.751696528982733,0,0,0,0,0,0,-0.811847508336992,0,0.776836199212093,2.18781377031373,2.28223472353981,0,0,-3.64545997808876,1.70089746182857,-2.81523187646736,0,0,0,3.88338177828462,0,-4.33578954531314,0,0,0,0,0,4.51457112954384,0,3.77438078725425,0,-4.79577707777922,0,-1.57427724256959,0,0,0,-0.468720377479289,0,0.203421944256454,0,0,0,2.62554059239812,0.937440754958579,0,1.01848944226867,0,0,0,0,0,0,2.36551990676118,1.30197658007127,0,0,-2.50741551630789,0,0,0,-1.12914991958333,0,2.72672816932996,0.811847508336992,0,-1.84341314355736,3.19288522398161
"48",-1.50422020399211,0,-3.61301530256656,-1.28358982532555,2.01507256556034,1.35393755494514,0,0.199403321359009,0,0,-1.40103553960109,-4.51794086427785,-3.75022875012563,3.4641928281138,-0.835083236594204,1.44640659433022,2.22324279354232,-1.11805938809765,-0.95627752259595,-0.552107085090761,0.835083236594204,0,0,0,-3.03609356880708,0,-0.835083236594204,-0.95627752259595,0,1.44640659433022,0,2.42666473779877,0,0,1.44640659433022,0,0,0.95627752259595,0,1.58975576775455,-1.49213351295315,-2.39365776714893,0,-0.835083236594204,-0.552107085090761,0,5.80378357189895,0,0.95627752259595,1.9365356660645,-0.552107085090761,0,0,0,0,-0.835083236594204,-0.58542862110336,0,-0.95627752259595,-0.95627752259595,-0.552107085090761,0,0,-1.68401169110454,-5.25866831770697,0,-1.44912026255346,-1.00061367382211,-3.18420868157085,0,0,-0.552107085090761,0,1.44640659433022,0,0,0,0,0,0,0.95627752259595,-0.552107085090761,0,0,-1.9540264907966,-3.31350941944685,0,-0.95627752259595,-1.00061367382211,-0.95627752259595,1.44640659433022,0,-2.4016492134232,-0.552107085090761,0,0,0,2.5844510561111,0,0,-1.44640659433022,-4.4802195595721,5.51521121838262,0.95627752259595,0,0,0,-1.04765261792429,0,4.14593686863382,0,-1.44640659433022,0,-2.91679380953304,0.406843888512908,0,0,0,0,0.95627752259595,0,-2.50994992102014,0,-2.1651955784077,0,-1.566565976829,0,0,0,0,0.95627752259595,0,0,-1.26696527094637,0,3.38447316139523,0,0,1.73311372180804,-0.95627752259595,0,-0.552107085090761,-0.95627752259595,1.73311372180804,0.0944209532260834,0.95627752259595,0,0,0,0,0,0,0,-3.75022875012563,0,-2.71337186527659,0,0.95627752259595,-1.40103553960109,2.42666473779877
"49",0,0.942449107767508,0,0,1.90045707764581,0,-0.544123246067094,-1.81972923236898,-5.68847016680823,1.65419879514108,0,0,0,0,0,0,0,0,-1.7192853069796,1.65419879514108,0,3.53356268580725,0,0,-0.992629834798442,0.942449107767508,0,0,0,-1.7192853069796,0,0,0,0,0,-2.80854444147852,0,-1.47038721520282,0,1.08824649213419,-1.20117352242604,0,-2.57586628850412,0,0,0,1.26696527094637,0,0,0,0,0,0,0,0,0,-3.01456558989608,0,0,0,0,0,-0.942449107767508,-1.8826609838823,-1.7192853069796,0,0,0,-1.37122264363763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80603604340185,0,0,0,0,-0.544123246067094,0,0,0,-2.08049356954838,0,0,0,-0.584550024960357,0.490129071734273,0,0,4.461531285193,0,0,0,0,0,0,0,-1.37596626197674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12814618747268,0,0,-0.544123246067094,-0.942449107767508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.942449107767508,0,0
"50",0,0,5.89489414815953,0,0,0,0,0,-3.76583108473153,1.24773086334397,0,0,0,0,0,0,0,0,-4.17469408758241,0,0,-6.52261077147723,0,0,0,0,0,-0.590437553007493,0,-1.36727375221959,0,0,-0.906841583175429,0,0,-1.85740282395386,0.175358842940637,0,0,0,0,-0.99793955652749,0,0,0,0,0,-1.24773086334397,-0.590437553007493,0,0,-0.34088928016854,0,-0.623865431671984,-0.623865431671984,0,0,0,0,0,0,0,1.36727375221959,0,0,0,0,0,-1.88577822900674,-0.34088928016854,0,0,-0.34088928016854,0,0,0,0,0,0,0.980258143468547,0,0.681778560337081,1.85740282395386,-1.24773086334397,0,0,0,0,0,0.590437553007493,0,1.81368316635086,-1.81504034501089,0,0,-0.623865431671984,-0.225063022838348,0,0,-0.590437553007493,0,0,3.26626370444693,0,0,0,0,0,-1.57069569647604,-1.72848201478837,-1.08056662474177,0,0,0,0,-1.08056662474177,-1.08056662474177,0,0.980258143468547,0,-0.590437553007493,0,0,0,-1.08056662474177,0,-0.225063022838348,0,0.623865431671985,0,0,0,0,-3.1437420953462,0,0,-0.623865431671984,-0.980258143468547,0,0,0,0,0,0,0,0,0,-1.57069569647604,-0.590437553007493,0,1.08056662474177,-1.57069569647604,-1.08056662474177,0,1.08056662474177,0,0,0,0,0
"51",-2.10247264959349,1.67744116157103,4.20589587558449,0,-0.319560162093286,1.3709899093587,1.3709899093587,-1.47990944642746,-2.14208860748226,-1.1340015434107,1.93694221236559,-1.26696527094637,0,0,0,0,0,0,0,-1.62552138254174,0,3.71020630247373,0,0,0,0,-1.25144725768624,0,0,-3.30561469508618,0,0,0,0,0,-1.18731208983676,0,0.237921800195864,1.96414828904885,0,0,0,0,0,-0.968471106182794,0,-2.56327835181349,0,0,0,0,0,-0.685494954679349,-0.685494954679349,0,0,-2.44262217102514,0,2.8154856233519,0,0,0,0,0,0,0,0,-0.685494954679349,-2.81448356260209,0,0,-2.38544880109693,0,2.1675702333053,0,0,0,0,-1.47990944642746,0,0,0,0,0,0,0,0,-1.67744116157103,-0.968471106182794,0,0,0,1.44332543583762,-0.968471106182794,0,0,0,0,0,0,0,-4.23074570390973,4.87482852749428,0,0,0,0,0,0,0,0,0,0,0,0,1.18731208983676,0,-1.67744116157103,0,1.75709434268064,0,0,1.18731208983676,-1.81949649809005,1.18731208983676,0,-2.26590614942447,-2.56327835181349,0,0,0,0,0,2.8154856233519,0,0,0,0,1.67744116157103,0,0,-2.20155440242574,1.67744116157103,1.18731208983676,0,0,0,0,0,0,0,3.92466457598594,0,-0.776836199212093,0,0,0,3.81320408062831,-1.99959550739725,3.4634010133985
"52",-5.2381822336754,0,3.67197500367361,0,-0.421284359207058,0,0,-3.32951159559078,-3.73516329481708,-0.987236662213947,0,0.499312405759877,0,-0.421284359207058,0,0,0,0,0,0,0,-6.46949260118954,0,0,0,0,-0.704260510710503,0,0,0,0,0,-1.40852102142101,0,0,0,-1.15276709944185,0.729685914580722,1.70994405804927,0,0,-1.07833463556601,-0.421284359207058,1.73958189587681,0,0,-5.76688324795296,0,0,0,0,0,-0.421284359207058,-0.421284359207058,-1.07833463556601,0.378271108807359,-0.421284359207058,0,0,0,0,-0.729685914580722,-1.26696527094637,-0.869790947938405,0,0,0,0,0,-0.869790947938405,0,0,0,-1.219814986315,-0.421284359207058,0,0,0,-0.421284359207058,1.70994405804927,0.980258143468547,0,1.99665118552709,-0.704260510710503,0,0,0,0,-0.310198381027734,1.219814986315,0,-0.869790947938405,0,0,0,-0.704260510710503,0,0,1.8677303763616,0,0,0.729685914580722,0,0,0,-0.729685914580722,0,0,-0.980258143468547,-1.8677303763616,-1.8677303763616,2.35785944809587,0,-1.50652211379282,0,-1.70994405804927,0,0,0,0,-1.50652211379282,0,-0.729685914580722,-0.987236662213947,-0.729685914580722,0,0.5387300734826,-0.729685914580722,-0.14466794379983,0,0,0,-0.729685914580722,0,0,0,-0.987236662213947,-1.219814986315,2.97690932899564,0,0,-0.421284359207058,0,0,0,0,-1.50652211379282,-0.980258143468547,0,0,1.219814986315,-1.50652211379282,-1.70994405804927,-1.70994405804927,1.70994405804927,0,0,-0.729685914580722,-0.0272222295242885,-1.50652211379282
"53",0,0,-4.61464034257357,2.55020610178461,4.37881902868666,0,0,-2.14639626394363,2.7734946037402,0,1.18466562024398,0,0,0,-1.69788967521229,0,-1.02595052212133,0,0,-1.04083939885334,0,0,0,2.78304486480197,-2.4923041669604,0,0,1.02595052212133,0,-1.02595052212133,0,0,0,0,-2.9408311831143,-2.78304486480197,0,0,0,-1.04083939885334,0,0,0,-1.3867473018701,0,0,-3.71766738232639,0,0,0,0,0,-1.15828511312888,0,0,-2.32677372973249,-2.74502586552234,0,1.80278672133342,0,-1.24938308648094,0,0,-2.98846324113368,-4.31679744509104,0,0,0,-1.04083939885334,0,0,0,0,0,0,0,0,0,-1.93785257631603,0,0,0,0,0,-0.592332810121987,-0.592332810121987,0,0,-2.51865190788388,0,0,0,0,0,0,0,-0.592332810121987,0,0,0,2.40191678409807,-4.75452426717543,1.80278672133342,0,0,0,0,-1.80278672133342,0,0,0,4.03009031761322,0,-5.17617017019549,0,0,0,0,0,0,0,0,2.00620866558988,-4.79346267879363,0,0,0,-3.35645911975761,0,0.309356658618543,2.1639949839022,0,0,0,0,1.02595052212133,1.18466562024398,0,4.36243307103516,0,0,-3.30919245380559,0,0,1.02595052212133,0,0,1.02595052212133,0,0,0,0,0,-4.69694746118893,0,0,-1.5160795938556,0.0524022496498804,-1.15828511312888,2.00620866558988
"54",0,2.70544996297665,1.59190369722431,-1.46353826698339,0.969203242304155,0,0,0.565952303006888,-2.8943415887482,0.969203242304155,0,0,0,0,-2.53559225528227,0,2.53492263723654,0,0,-2.32164122647717,-0.484601621152077,-5.0131466861715,0,0,-0.767577772655522,0,0,0,0,0,0,0,0,0,4.39177461342705,-2.10631990021201,-0.484601621152077,0,0,-3.67292402474961,-0.767577772655522,-2.80624284762924,0,-2.23617435330545,0,0,0,0.969203242304155,0,0,-0.767577772655522,0,0,0,-1.2521793938076,-2.85821047130341,-3.87972677886278,0,4.02120056120498,0,0,0,-1.32948370099992,0,-1.32948370099992,0,0,0,-1.83012138734612,0,0,0,0,0,0,0,0,0.839354629265643,0,1.32948370099992,0,0,0.839354629265643,0,0,-0.129435404807174,0,0,-3.57961757234458,0,-0.839354629265643,-0.484601621152077,-1.05055392415897,0,0,0,0,-1.32948370099992,0,0,3.87316759450752,-3.0806583550075,3.16986322690192,0,0,0,0,-2.72246547773831,0,0.647915390046599,0.490129071734274,4.9505657550229,0,0,0,0,0,0,0,0,0,0,0,-3.0050392437596,0,0,-3.35244671754849,0,0,0,0,0,0,-1.81961277273419,0,0,-2.55803222580038,0,6.20007950696717,1.32948370099992,0,-2.62687215988567,0,0,2.8831560994241,0,0.839354629265643,0,0,0,0,4.12789878593021,0,-5.20488064892998,-2.75193252395348,0,0,2.87116678737889,-1.17998932896614,2.04380147015846
"55",-1.53197883138743,4.53034828439799,-3.66822317149098,0,2.05491788399462,-0.772898147927589,-2.15498870844089,-4.5309853488048,-1.18390480705007,0,0,-2.65346517208302,0,-3.36685231539193,0,1.02529163856788,0,-0.722148149192863,0,0,0,0,0,0,-0.871013076944548,3.73254993275685,-0.591952403525036,1.02529163856788,0,0,0,0,0,1.18390480705007,0,0,0,1.02529163856788,0,-0.591952403525036,-0.591952403525036,0,0,-1.15790470653192,-1.04045899225638,0,2.28312486998307,0,0,3.30138056212962,0,-0.87492855502848,0,-0.591952403525036,0,-2.00683316104226,-5.95331347258297,0,0,1.02529163856788,0,0.524628927673684,0,-1.69750926861533,-3.55922218046061,0,-0.591952403525036,0,-2.44674473146015,-0.591952403525036,0,-1.91538754728486,0,1.02529163856788,0,0,0,1.02529163856788,0,0,0,0,0,0,-2.03158305925883,0,0,-1.80212783777997,-2.14601585734668,0,0,0,0.143445814793689,1.18390480705007,0,0,0,-1.02529163856788,0,1.51542071030215,-2.00554978203642,-0.391437902624647,4.23788618804046,0,0.0260001005181475,0,0,-1.02529163856788,0,0,0,3.47593699723924,0,-2.94017229956084,-0.272704555431381,1.02529163856788,1.02529163856788,0,0,0.28670712747782,1.02529163856788,-1.02529163856788,0,-2.4244305279821,1.02529163856788,0,-2.03158305925883,0,0,0,0,0,0,1.80212783777997,0,3.51880507843252,0.591952403525036,0,3.71700849877294,0,2.00554978203642,0,0,0,0,0,0,0,0,0,0,3.51880507843252,0,-4.19923685388604,-1.02529163856788,0,0,0,-2.23529534978348,3.87164511574743
"56",0,0,0,0,0,0,0,0,-3.92290495722888,0,0,0,0,0,0,0,0,0,0,0,0,-6.79467069918424,0,0,0,0,0,0,0,0,0,0,-0.836408730796154,0,0,0,-1.40236103380304,0,0,0,0,-1.00193916802406,0,0,0,0,0,-1.00193916802406,-0.958573345898865,0,0,-0.55343257929271,0,0,-1.40236103380304,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55343257929271,0,0,0,-0.55343257929271,0,0,0,0,0,0,1.93883148936741,0,-0.836408730796154,2.42896056110169,0,0,0,0.958573345898865,0,0,0.958573345898865,0,0.270456427789266,0,-1.1193848822996,0,-0.836408730796154,-0.55343257929271,0,0.958573345898865,-0.958573345898865,0,0,0.958573345898865,-0.958573345898865,0,0,0,0,-1.44870241763314,-1.73540954511096,-2.42896056110169,0,-1.73540954511096,0,0,0,-0.958573345898865,0,1.73540954511096,0,0,0,0,0,0,0,0.55343257929271,0,0.55343257929271,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93883148936741,0,0,-1.44870241763314,-1.44870241763314,-0.958573345898865,-0.958573345898865,0,1.44870241763314,-0.958573345898865,-0.958573345898865,0,0,0,0,0,-0.836408730796154,-1.44870241763314
"57",0.634772284413241,4.45309267013839,4.9967921840585,-2.70781809878832,-4.62243742311631,-1.26767097869604,3.0169012742803,-5.56990577684425,-0.65952218262982,0,-1.45393667437793,-4.12596844063248,1.52357820646397,-1.22300257936584,0,-1.06354332668991,-4.69007852475593,-3.75471357216344,-0.776836199212093,0,-0.65952218262982,-1.14232592903357,-1.63845882846113,0,0,0,0,2.89942027171421,2.1224876630994,-1.63245500076784,0,-2.5182921910103,0,0,0,2.69599832745775,0,1.06062741830551,0,0,1.31904436525964,0,-1.70665837293987,0,0.776967896905359,-1.14232592903357,-1.85884289289155,0,0,-0.59131664866611,0,0,-1.10802877136117,0,0,-2.03421494870789,-2.75867502099344,0,0,1.14232592903357,0,0.157786318312326,-2.61271314423639,-3.78979942220789,0,0,-2.13367324747216,0,-2.26468327559152,0,1.14232592903357,-2.21358563645146,0,0,-1.45393667437793,2.83789393700446,0,0,-3.19169670406318,0,1.14232592903357,0,0,0,-0.940026427862393,-2.49903369422578,0,-1.91916212824566,-2.25907079312203,0,-1.14232592903357,0,0,-0.65952218262982,0,0,0,0,0,0,0,-1.51325529639609,3.92254649637602,0,0,2.9560190130947,-1.22547448563671,0,0,0,0,3.52336364467819,0,0.272704555431381,1.40425430536572,0,0,0,0,3.83404278923863,0,3.69563047137227,-1.91916212824566,-4.06733195155064,0,0,0,-5.52818085378756,0,0,0,0,2.5182921910103,0,0,-0.6479153900466,0,0,0.6479153900466,0,0,0,-1.14232592903357,0,1.06354332668991,0,0,0,0,-2.12258407250211,0,0,0,1.35211863697486,0,0,0,0,-0.942498334133263,1.63245500076784
"58",0,0,-0.854498666262875,0,2.68454697899876,0,0,0,-3.29505422085963,-1.34227348949938,0,0,0,0,0,0,0,0,0,0,0,-5.70720132422316,0.986690069978094,0,0,0,0,-2.66819175032401,0,0,0,0,0,-1.05929733799594,0,0,0.157446048487545,0,2.3248858814657,0,0,0,0,0,0,0,0,0.264882846247823,-0.854498666262875,0,-0.403668142473649,-1.6499995392194,0,0,0,-0.776321186492492,-0.493345034989047,0,0,0,0,0,0,-3.30890870572583,0,0,0,-0.565952303006889,-2.56828170286011,0,0,0,0,0,0,0,0.490129071734274,0,-2.55754874118757,1.34462773799715,0,0,-0.449711969706179,-2.03382626028815,0,0,0,0,0,-1.34462773799715,0,0,0,-2.44965555044768,-1.83475680973142,0.986690069978094,1.55264237298498,0,0,2.85788303439324,0,-0.854498666262875,6.15739173002897,0,1.55264237298498,0,0,0,0,0,0,1.34462773799715,0,-5.73119799592412,0,0,0.854498666262875,0,-2.23046492823961,0,0,0,0,-0.493345034989047,0,0,0,-4.4298043625707,0,0,0,0,0,0,0,0,-0.493345034989047,1.81369308406113,0,-2.40817106468706,0,-1.5707356782406,-2.53393054189273,0,0,0,0,0,0,0,0,0,0,0.854498666262875,0.854498666262875,0,0,2.72059399997389,-0.68551879239178,3.72128391985856
"59",0,0,0,-1.18679657667146,-3.53691697283284,-3.59083987093345,0,-1.50868294614382,0,2.5224580810946,-0.201736439922282,0,1.40767657899718,0,0,0,-2.05559196904378,0,-2.6131155152338,0,0,0,0,0,0,0,0,0.917547507262907,0,0,0,-2.18451277820927,0,0,0,0,0,-0.203421944256454,0,0,0.695276737540414,0,-2.05564353229541,0,0,0,-2.6131155152338,0,0,0,0,1.05949260062502,0,0,0,0,-2.3569276438667,0,0,1.40767657899718,-1.79097534085981,0,-2.54572104077805,-2.14283479362945,0,0,0,0,0,0,0,-1.50799918935637,0,0,-2.21614710485537,0,0,0,-4.40194353118189,0,0,0,0,0,0,0,0,0,-0.978252889043858,0,0,0,0,0,0,0,0,2.18451277820927,0,0,0,-0.693551015990728,0,0,0,3.56047904018601,0,0,0,0,0,0,0,-3.71149873479259,0.377653347514255,0,0,0,0,0.776836199212093,0,0,0,-3.54533476158394,0,0,0,-5.78929483353038,0,0,-0.28670712747782,0,2.00338436813037,0,0,0,0.52974630031251,0,1.694383706475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75193252395348,-0.917547507262907,0,0,0,0,0
"60",0,1.0165001543723,2.48688736957512,0,-0.586876637758145,0,0,0,0,0,1.17375327551629,0,0,0,0,0,0,0,0,-2.10293608550453,0,0,0,0,0,0,0,1.0165001543723,0,-1.0165001543723,0,0,0,0,0,-2.28346542531867,0,1.0165001543723,0,0,-1.24392691411709,0,0,0,0,0,0,0,0,0,0,-1.8297977182376,0,0,0,0,0,0,3.64239214516386,0,0,0,0,0,0,0,0,0,-2.5204215576128,0,0,-2.66639144928746,0,0,0,0,0,0,-3.88359244156556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15454461615317,0,3.16930261556113,0,0,4.36549819427725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6183254630331,0,0,0,0,0,0,0,-6.72657942468201,-1.15282894076503,0,0,0,0,0,0,0,0,0,0,0,0,-1.03538322648949,0,0,0,0,0,0,0,0,0,0,1.99675829784085,0,0,0,0,1.79333635358439,-0.586876637758145,1.0165001543723
"61",-1.13812393570722,3.15668804493067,0,-4.19988438305562,2.14549117820384,-2.22889649317389,0,0,-2.78813771425378,0,0,-5.25815397902431,4.30300285574112,0,-1.94592034167045,0,1.86046098691843,0,0,-0.948836339761483,0,-4.8291961795865,-0.66586018825804,0,0,0,0,0,0,0,0,0,0,0,3.370432899255,0,-0.66586018825804,2.42026894774667,0,1.06750738947215,3.02957728553675,0,0,-1.33172037651608,0,4.83696666197189,0,1.33172037651608,0,0,0,0,-1.61469652801952,0,0,-2.86030840896242,0,0,-1.64343274853458,0,0,0,-1.1533036768003,0,0,0,0,0,0,0,0,-0.948836339761483,0,0,0,1.1533036768003,0,0,-4.72100495474755,0,0,-0.66586018825804,1.1533036768003,1.33172037651608,0,-1.77141705334834,0,0,-2.27102128121974,0,0,0,-2.76731600858931,-2.34617926825432,0,0,0,0,1.1533036768003,0,0,0,0,0,0,0,0,-1.97026963855196,0,0,0,4.9541994896394,0,0,3.86056197098927,0,-1.1533036768003,0,0,1.64343274853458,0,0,0.490129071734274,-3.62377713201661,0,-2.40911101976764,0,-2.76306829395819,0,0,0,0,0,-4.79313192747539,0,0,0,0,3.93352424414276,0,0,-0.66586018825804,-0.203421944256454,0,3.06818433779327,1.1533036768003,0,0,0,0,0,0,0,1.33175769359303,0,-0.885837190242464,0,1.1533036768003,-1.7129963785681,2.96699676086143
"62",-0.130841579130257,1.26696527094637,0,-1.49765433856723,-2.7729630007567,3.85587174991983,3.59459199909379,-0.740615898534945,0,1.53234319666488,-1.33212390133933,-2.88072053405222,0.57341425495564,-3.91973136020356,-2.07202443032522,-1.81717720736231,-2.59401340657441,0,0.0696076430267484,-0.483195446828996,0,0,-3.04339340008683,0,-1.14024572318794,0,-3.97834835539655,2.2128853258705,0,0,-0.483195446828996,-2.30730627909659,0,0,3.58885158784724,-2.53248707186466,0,-0.141895609546708,0,1.53234319666488,-1.81531934816832,-0.766171598332439,-1.85788821290707,-1.04914774983588,-0.931702035560343,0,0.370421510579547,0,0,0,0,0,0.483195446828994,0,0,-3.43810540648961,-4.25359717922235,0,-0.836919063893765,0.836919063893765,-0.483195446828996,0.170527325740117,0,-5.87224086627449,1.97496352567464,-0.836919063893765,-1.04914774983588,0,0,0,0,-1.21467818706379,0,-0.980258143468547,-0.766171598332439,1.06354332668991,0,0,0,0,0,-0.483195446828996,0,0,-1.21467818706379,-0.365733007681338,0,1.61375526310586,-2.42384051591396,0,0,-0.483195446828996,0,-0.483195446828996,0,0,0,0.490129071734274,0,0,-1.81717720736231,1.4570030910584,0,0,-2.98536971725339,3.21795677953838,0,0,0,1.32704813562804,0,1.74720457613699,0,-0.145738590642743,0.39570811850819,0,0,0,0,-2.10388433484013,0,-1.81717720736231,-0.836919063893765,-1.96018631932578,0,-1.63984995105935,0,0,0,-0.483195446828996,0.836919063893765,0,1.32704813562804,0,0,-2.10388433484013,0,0,4.19821492300693,0,5.17081202966041,0,0.836919063893765,0,-2.30730627909659,0.836919063893765,0.836919063893765,0,0,0,0,0,0,2.94478071183754,0,2.84030343202413,-0.836919063893765,0,0,0
