"","g__Collinsella__f__Enterobacteriaceae_g___f__Clostridiaceae_g__","g__Sutterella__o__Lactobacillales_g___g__Holdemania","g__.Eubacterium.__g__Bacteroides_g__Neisseria","g__Dorea__g__Fusobacterium_g__Bilophila","g__Ruminococcus__g__Clostridium","g__Odoribacter__g__Conchiformibius_f__Rikenellaceae_g__","g__Akkermansia__g__Parabacteroides_g__Veillonella","g__Bifidobacterium__f__Peptostreptococcaceae_g___g__Streptococcus","g__Staphylococcus__f__Erysipelotrichaceae_g__","g__Haemophilus__g__Phascolarctobacterium","g__.Ruminococcus.__g__Coprococcus_f__Gemellaceae_g__","g__Oscillospira__g__Faecalibacterium_g__Dialister","f__Enterobacteriaceae_g____f__Clostridiaceae_g__","g__Klebsiella__g__Prevotella","g__Blautia__g__Granulicatella","g__Conchiformibius__f__Rikenellaceae_g__","f__Ruminococcaceae_g____g__Eggerthella_o__Clostridiales_g__","g__Turicibacter__g__Lachnospira_g__Aggregatibacter","f__Lachnospiraceae_g____g__Actinomyces","g__Fusobacterium__g__Bilophila","g__Parabacteroides__g__Veillonella","o__Lactobacillales_g____g__Holdemania","g__Coprococcus__f__Gemellaceae_g__","g__Bacteroides__g__Neisseria","g__Faecalibacterium__g__Dialister","g__Anaerostipes__g__Adlercreutzia_g__Roseburia","g__Lachnospira__g__Aggregatibacter","f__Peptostreptococcaceae_g____g__Streptococcus","g__Eggerthella__o__Clostridiales_g__","g__Adlercreutzia__g__Roseburia"
"11",-1.32266425306624,2.49425154329731,-2.39934844945828,0.64023044887278,0.247120217507405,-2.70433579233969,-1.67388286479394,-1.01397958013026,-1.63359200279691,2.96958569524571,2.52612758635807,0.660763184295257,2.29092168766587,0,4.17090954645691,-4.68404699305939,1.54169134669827,-0.142674924100099,4.47072875564693,-1.55367239842419,0.128920809165494,-2.16200087850037,1.59190369722431,6.61055014147525,2.0604400444419,-2.05790967699141,0.247120217507405,-2.25050458563777,-1.15947357991525,-3.56440411793678
"12",-3.58371395950465,3.32320404240407,-1.1522953434906,1.32477141228563,3.24399227287223,-0.677833010271139,-3.90120308992271,0.0844865205106297,-3.37537810965213,2.48204308207102,3.14317091116965,-2.09955124032509,0.503103872115488,2.11830260524942,4.31584482304024,-3.19735294657337,1.27753444736218,-0.749610224291522,5.23487695322262,-1.24299325386375,0.812737654780251,1.50178493860247,4.3820367346531,5.51002276561203,1.94131763845264,-2.47619997327168,1.29836299434602,1.36749781607482,-3.11107623970909,-4.28890416340724
"13",-0.397877042648098,4.92025628425996,-0.840383510370928,0.465962472170741,3.22748155788346,-0.702922266032756,1.5171253914629,1.78773070632749,-1.31373317380367,1.40970619653061,2.32944495462709,0.473326494371653,4.13225096997615,-4.0018582527683,3.24602557265437,-1.21749707854018,2.89243300908435,-2.28949596018449,4.63644767262456,-0.766661825387001,2.3038221557954,-2.96253327891726,3.09460007787529,6.31963132460566,6.37512220034513,-1.9582468586683,2.05578661778025,-2.56094300256556,-4.29265981427558,-3.39178305297564
"14",-0.163911735666221,3.44945101353538,-4.87306865655578,1.22300257936584,0,-1.17971360350678,-0.949708659309654,-0.822988757889153,2.15280246118883,2.56795282732759,3.7085690148654,-3.0324892724681,3.0747204733453,-2.6912392897005,0.776836199212093,-2.0433238996539,1.05114258448959,-0.68819376437573,3.60830266798077,1.13804446178087,0.980258143468547,0,-0.415150366138756,4.06900834251569,1.48135033063918,-0.0863022262587601,-1.19198656535085,2.27092753727907,-1.52698595658331,-2.53345297138818
"15",-0.334177288752932,4.23365194063323,-3.15160634678707,1.43775019045385,4.10485030222401,-1.75574566412896,-3.24978851313911,3.00162418028585,-3.78600880442822,4.8242359358586,-0.235217896613632,-4.11840875200482,6.32114561761348,-2.13576291905728,0.317862245040188,-1.74520991534692,3.24191209347384,-2.31410393122773,4.56340199995205,-2.24722341441491,3.35270989504891,3.06909223381137,-0.0582964775650514,5.45874231809174,-0.153198561478308,-0.163846936737236,3.09856074871797,-2.04380147015846,-3.11982283544585,-3.39113601594179
"16",1.38798288645662,0.563643635456838,-2.09702233035899,0.0153104487262574,0.802552007021099,-1.44853824453221,-3.77099813451848,0.0108596828688715,-3.45938460965663,3.07153426994763,3.59030570275865,-0.263059969975792,4.58784402803144,0.797945431893745,4.27325208202188,-3.48919997970497,0.727952552629305,-0.320041871046477,5.1624543453259,-3.00720750868176,2.32352609641971,-0.706066506981848,4.61077541684503,7.4619105427742,-0.0698369873547834,-1.70182482331489,-1.66937587358195,0.0537301500986989,-4.09401197107161,-5.05648001748504
"17",-3.00174424409563,4.50450943706764,2.88867852319175,3.66557862486585,-2.19220424324539,0.635077073919612,-1.35986193728605,-0.219944717828607,-5.12785123109721,3.16362471590882,2.78515239738021,1.58970146324037,1.17444770186065,0,5.23862220247901,-0.490129071734274,1.74947459475444,-3.70042695157366,5.76011509416638,1.97116058005341,-1.66937587358195,-2.8832543771278,2.59203858327248,1.44793749533074,5.72682016664658,0.155705304122668,2.32172454950587,0.674601831887475,-2.44031084289537,-4.97973113603675
"18",-3.59537567635375,5.09028347242682,1.72602529356127,3.34868849230437,2.80736400323301,-1.2841403883437,-1.99153715682221,1.12882679064616,-5.61788448934641,-4.39297589914678,3.83244837658607,0.140697451946734,3.81649547126878,1.00328516122095,5.43662369952987,-2.22419639666251,0.98945728749176,-0.565952303006889,4.95671989607887,-3.34433846473291,3.44944354077734,-1.19246413585541,5.26346506720307,4.77290737505187,4.74333174446206,-0.399689687926439,-0.980258143468547,-1.30116171268623,-2.28401705915363,-0.692282846749941
"19",-2.69555420522815,3.16281453453848,-3.60779042653077,1.7657058150767,2.40500973272724,0.915701566946536,-3.5113238743537,-1.08563476786969,-3.71351703467435,4.27358184786266,3.35134639649142,0.871614226784371,4.6688368380111,-4.71955349262873,2.72246547773831,-2.29009149560819,2.32509749395612,-0.916935274683301,4.96395485049853,-0.900122661585009,4.2012651662962,-1.43039216469128,3.27077169059328,5.26861817834334,5.24986523785691,0.38281063770335,-1.5881784830036,-2.78064261885901,-3.84127003716452,-3.49356763529571
"20",-0.799152640474826,-1.25620613230137,3.33605794518961,4.57021087087276,1.27994007132758,0,-0.215306251263411,0.754199897916817,-2.77793109910266,2.6429315329231,4.85257905978806,-0.637400812032756,-0.403914832836676,0,4.08651088329494,0,2.85530100328753,-2.73075212952679,6.40547045957644,0,-0.372921366375417,-2.00338436813036,1.7655262026356,0.734129628944197,5.6642466570889,-3.30683764485122,4.72980143121731,3.53990449317029,-3.73758159656703,-5.72761081326372
"21",-1.88833084925203,-1.36211944626185,-0.68170459393186,3.22984437058014,2.11542104061855,0.383822185711181,-0.69532110904722,-2.90125980672717,-3.81350544548429,0,5.24975430330063,2.57543979418043,4.60028402585202,-0.664799526723904,3.90602801799713,0.664799526723904,-1.00688260628569,0.364260234591413,4.09484053452925,2.21845485040389,-2.53393054189273,2.3592600869031,0.60825414782451,5.06801129296267,-0.315458616744643,-3.03739129804941,0,-2.08435496080327,-2.38669326933158,-5.26091605068917
"22",-2.77042284498245,-0.605919358611634,-2.45414454830949,5.98366420415018,-2.78022056734246,-0.0399670556047452,-3.02912988946072,-4.31895635787425,-3.87012078377545,0.0692249709363494,6.52073226027682,-0.0399670556047452,3.06783331326014,1.0494831144049,1.0494831144049,-0.0692249709363493,0.488473644336092,-0.0399670556047452,1.96051628693709,0,-4.12789878593021,1.0494831144049,0,4.2507030467902,-0.0692249709363493,-0.488473644336094,0.0692249709363494,1.46065304482685,-0.846061170148442,-0.846061170148442
"23",-3.1085248039351,4.93403238079444,0.176885687012167,0.647368044911689,0.314440359711478,0.640861634529111,-2.82378563261761,-1.33385949432369,-3.90741659514923,2.59953713478616,5.83150419661127,3.30876993403396,4.78625061078704,2.97316666397638,-0.490129071734274,-0.981351389094323,4.54028113408352,0.695624907273531,2.1064181779157,1.47038721520282,2.18000222920919,2.00249414322366,-1.69556800797089,4.26811698624867,1.91488066099297,-1.47075208356435,-1.13804446178087,-1.90128203456231,0.68241524598601,-0.204515189882229
"24",-1.44397376361429,3.84360236400115,-3.08876800343292,3.10370183501526,0.182312711574802,1.10197267492323,-4.04454891768175,1.60423640787677,-2.99433996793626,0.646584008392897,1.39077658556546,0.245213936514176,1.80456899900126,0.620381262553469,3.95078141453026,-4.37152223499546,2.42501603909896,-0.987342477258598,5.39792838002177,-1.62684215186144,3.37797805100025,-1.13671308012717,3.85034749309346,6.3852295131937,5.27162059696084,-2.09087830708045,1.71012733508281,-0.433530330353784,-2.71574707298182,-3.62150746030694
"25",-1.448612596044,3.98577498998054,-1.14759362102559,-0.940026427862395,2.19421654157199,-0.378565095010606,-0.287467121658543,0.105367813205663,-2.49081618072601,0,3.37762824314086,0.15892453538298,0.532997152927545,0,3.35987119254539,-0.655693978530509,2.13295949617283,0,5.09633958118783,1.62817353351515,0.497907660218182,-2.67582615143944,1.21321752472053,6.4976944638559,-1.12568803203914,-2.62344333689683,0,2.4801827956669,-3.30238434409637,-4.54393715028335
"26",-0.122787377407942,-3.37472698671846,-1.40310985457496,0.325719211323406,0.776836199212094,0.325719211323406,-0.325719211323406,6.16022847590694,2.67138700623288,-0.564162223013404,4.22702416682258,-0.774225800054754,0.21267397619869,-0.564162223013404,0.6479153900466,0.564162223013404,0.539874752663146,0,1.91488066099297,0.564162223013404,-0.564162223013404,4.71687415664338,-0.564162223013404,1.30193311069761,0.21267397619869,0.325719211323406,0,-2.3875753228286,-0.21267397619869,0.564162223013404
"27",2.27215566237344,-1.5689104823826,0.167838235601242,4.12267165737563,5.10229621614964,1.6917359945412,4.982761016983,-0.861490931555772,-4.21756995587832,0.0613485246584623,2.06224076545616,0.162005418356864,4.44267384573495,0.348055652136281,4.90372832944683,-0.537781538106183,-0.380370449707177,-0.310488315790816,4.70501410256625,0.838184723870555,4.33696734791923,-0.538914399016229,4.04633587667489,4.95951767216613,5.293636833914,-3.14822668776195,0.537781538106183,-0.061526334709746,-1.89692070639019,-4.47263043347942
"28",-2.82483145704918,2.84068380529508,-3.73813503054782,-0.061496006011874,1.83261104572757,-2.86648160026431,-2.159406563122,0.565952303006888,-2.55284850355917,0.50904703340071,1.96557767788725,1.26650277725673,4.89275160642799,0,3.01288338333323,-3.37338344886207,2.38212586398015,-0.989858936091949,4.49344497236114,-0.711011329798592,3.74020188152499,-0.0189179616664359,2.13722056691586,6.51247572179473,5.22688677343629,-2.45385404709587,1.71448596963733,-0.980258143468547,-4.04487124774037,-4.25019988392856
"29",-4.62364402976091,0,0.507326916068975,3.16544760604337,1.5237407658178,-0.997177855595651,-1.72804506916408,1.21460054063077,-4.33235074753003,2.86520717185512,4.1469141711895,0.579339135831476,-0.317455745011065,0,1.96051628693709,1.72716271007425,0.923721261136405,0,3.93606342889565,3.40647467381225,-3.05292512277384,0,1.59190369722431,5.91213581645087,6.04153188503687,-1.85866878715142,0,0.776836199212093,-4.20441734544583,-3.21930877378869
"30",-0.821946534615587,3.55071870318016,-0.785481822989012,0.399787686807718,0,0,-4.18586601997834,0.329377373965139,-4.72784211523141,3.2373462431205,2.99642440317009,-2.45258586882747,1.42365315905937,0,0.629224254724859,0,1.19100052810157,0,4.32770380781874,-3.54195576430879,1.58510454117372,0,0.36120826256878,6.2815145136556,2.12091668135482,-2.58090857782729,0,-1.84037952590201,-3.81867543429799,-4.4702647864872
"31",-1.12330958770033,4.02653524638662,-1.9067634643214,1.32370570320147,1.06354332668991,1.3347207858491,-2.56161679815849,1.64143163436346,-0.776836199212093,-0.882526700931238,2.71523744941475,-1.35009331875408,1.94562927852621,-1.53044209097784,4.31893300734988,-4.54061697386877,3.25027784794306,-1.71501455102723,3.97037011264941,-2.9263281710897,1.37596626197674,-1.86278484439979,2.1494919718776,6.36349538017639,1.88417808880014,0.226550876846239,2.18569707970517,-0.882526700931238,-4.21584545583689,-0.392397629196964
"32",-3.03087934417234,3.93112830983835,-0.124576740161183,-0.112523352451015,0.528360370534399,-3.23507899869746,-5.11627226022638,-0.0823198418507314,-4.21141299159283,5.83166522523383,2.67697160795894,-2.53339406785386,2.11830260524942,0,1.48976121564879,-4.12701129112035,2.07786426155515,-3.2630516573519,3.90426245707689,-2.04885225435572,2.32094422191388,-3.02232376024965,2.64629071634843,6.74253927030371,0.54583556469204,-2.37231647515875,-0.702892060432869,0.101187576931836,-4.00163423667861,-3.05135202583763
"33",-0.400421865778985,-1.61913047023995,-0.575317750464429,3.2382609404799,-2.80441623853848,0,-2.89919062365235,1.90210662174339,-3.0911233660163,2.80441623853848,5.19613423214252,-1.17998932896614,0.28670712747782,0,2.80441623853848,0,1.81100864839133,0,4.71929689953144,0,5.02154546099318,2.80441623853848,0,6.60531205137758,1.06354332668991,0,0,-2.3142871668042,-3.45233162858508,0
"34",0.462585511157039,-0.685434172577929,-2.03881620325275,1.14174964691843,1.79996242387391,0.670625215697911,1.20716138402412,-0.0803206454689154,-3.9056752583085,3.489103047267,2.30584630794962,0.671088736096618,0.801221608169211,-1.71680152103703,3.84426762534154,-4.51075274856671,3.7053176643433,-1.53338823647568,5.04174100703789,-3.95888231801241,3.231733100942,-2.4830375922421,3.08517662457355,5.92181386443488,5.17756322190471,1.0018964146928,1.45764620777503,-1.4145529595753,-4.53344261338292,-1.20543893623662
"35",0.68339801728243,3.71640662710363,0.0954411357344641,4.6984997274882,3.2304281328178,3.48584630364592,-3.58574392467598,-0.449630641860373,-4.05695215692151,0.562683289695356,3.67094823672467,2.32678435497318,-0.776836199212093,0.417574853773191,4.54535682849628,0,1.48479001329629,-2.15161290877975,5.38593463853013,-0.417574853773191,3.45875813651675,-3.27724829653904,3.64560438833353,6.29554736941142,3.16192611380421,-1.69142766921081,3.87181131214975,-2.47756395068832,-0.543859221832973,2.35622440544529
"36",-3.61721002284744,4.81976103303363,-2.10903706574435,3.67750549554417,1.05890654429677,-0.220372011256663,-2.9209936536817,0.295338398866875,-3.62014019338251,-1.23762052980478,1.86065708792876,-1.03475375757169,-1.33773496317661,-5.94200071188816,4.24220545958186,0.381695520062683,3.92069694547957,-2.77133962226496,4.56125990927843,0.381695520062683,3.00008759654439,-1.91488066099297,3.13306060465738,5.39660853650912,0.072502245332465,-2.24786979924772,0.929365193817919,0.293539130202729,-3.42512913413566,-3.8934247010967
"37",-0.109921574090976,5.14277566325635,-3.40422997051885,0.290702290199016,2.87162077793859,0.66523873587125,-4.26630837198805,1.17090577826412,-2.04981943653521,6.24599520754173,2.75413081969641,-1.75150358015105,5.29699883585093,-0.152170685499874,1.14585787587941,-3.29659579025507,2.20980318072056,-1.82541996476114,4.73149121635425,-0.0311551175623692,2.20840429449332,-0.642299757234148,1.71196542172501,3.76921261620753,0.482646390467393,-1.28006015341241,-5.13346767667889,-3.34485077416769,-3.63086431965642,-2.2171292224547
"38",-3.96976245588934,1.50432107405697,-1.98614803804962,1.15016287086736,1.16088465603492,-0.486474210256736,-0.221730479928519,-0.0591314861639808,-1.21817994366441,5.9462092760472,0.623874810195768,-1.41406571873461,6.10773335393409,0,1.679311963738,-0.647915390046599,-0.176945392150668,-2.54111541940121,1.9069799443718,1.88330118117248,-0.384048456822826,0,0.473089529602727,3.44010931325518,3.23480915486829,-0.0562000427006148,-4.40134101429959,-3.68823741299487,-1.22654816891827,-0.0973413293450065
"39",-3.92226513821246,2.66493605747451,-2.76622462096857,0.0108414122189105,0,-0.736903446344247,-1.42744323456266,-1.19122076740095,-1.08925913449892,2.37164877725014,0.615045559659653,-1.54773311833581,6.79356250014014,-0.277318189083344,-1.0290434707505,-0.277318189083344,1.66947643404973,0.2883968576129,2.14148851132146,0.980258143468547,0.0615263347097466,0,-0.876448251847988,2.53393054189273,3.67978841777214,-0.89159247135324,0.499518010128749,-3.06229091242713,-1.46099827680834,-1.54428346002971
"40",-1.73068090536612,0,-2.86375564089872,-0.328761499660282,-1.54968976445269,-0.494291936888185,-0.611737651163727,-1.14661369890424,1.13804446178087,6.67301549670324,-0.148864927751684,-1.8375123282867,2.99762725978343,-0.0793025492498735,-1.34626782019624,0.856138748461966,0.659822374116089,-2.83447807682479,-1.55367239842419,0.569431620984147,-1.05956069271842,0,-0.980258143468548,5.1187753689983,-0.490129071734274,0,-4.90946004200066,-3.69827068008055,-0.569431620984147,0
"41",-4.65392971788897,3.81101588755137,-1.75246654376484,0.600730900856831,1.13804446178087,-0.438080742272983,-2.404986864818,-3.07078618082111,-3.93284839171148,4.18338659733956,1.96103565941349,0.186933631232039,3.62155095774121,2.42819563879928,4.03333896830972,-3.07098321855164,0.0526954818469585,-2.20466025579329,4.87371318717641,0.687209208627694,1.53778168965857,0,3.86650240573252,4.33119187245853,3.76010094866504,-2.22380134580617,4.17027240464203,1.01315276198488,-3.82976132198593,-3.85173691687633
"42",-5.19346232592291,5.74308982969481,-3.345215612576,2.61923898063788,-4.31212896597332,0,-1.1921737760434,-2.2236212205884,-3.07402920417379,5.88251606580394,3.24346272826539,-2.71968783505233,2.45465164010327,2.17390654258878,1.93598474239291,0,3.62151342529886,-1.75812607905029,4.2820347740131,0,-2.06490555155841,0,2.06490555155841,5.79408340325428,4.71063751103763,-1.64068036477475,-3.04516369502695,1.89090864391035,-0.797940280612039,-2.8417417507705
"43",-2.47647825755386,5.94522901298346,-2.10887938923849,0.643450697320538,1.19246413585541,-0.0294136713612853,-4.45884125333075,-2.32142109476819,-2.87116678737889,1.46761967045196,1.98496712832357,-1.60793944621928,4.28938616592294,0,-0.776836199212093,-0.050945973234881,0.765661834391447,-2.02589034272926,2.14298757226278,2.50159133190625,1.05288704865528,0,-1.89090864391035,5.61320253613298,1.53130622634935,-2.03198371391428,-3.5089450041702,-2.90577218952063,-3.31728390042938,-3.51949903265203
"44",-5.50728516357921,4.15672855254143,-0.544692482144169,-1.43695360817094,-2.06317547060443,-1.01309619967808,-3.58795887963871,-1.29316015297192,-2.14148851132146,4.31618198741295,3.99322031494896,-2.93986570243789,3.11413711794465,0,-1.15560402803273,-1.75473409079738,1.88717795983946,0,0.805701708358926,0.858741661447056,-1.15138649498321,-1.75473409079738,1.37596626197674,5.93757592171462,1.98465196720322,-1.63356246544719,0,-3.22007723073946,-2.87228126868528,-2.82941318749201
"45",-3.81523634913952,2.71350239219277,-3.25060177425821,-3.83350741107808,0,-0.448506588731347,-1.81005997492022,-1.53894714280051,-1.16628191714378,4.45937006792066,-1.3010506419003,-0.673353178813955,6.60818319959324,-0.980258143468547,-2.08501372590258,1.75709434268064,3.60337037149704,-1.10645234316476,0.750653980500468,0.193713231812159,-1.157964279916,0,-1.47870485243061,5.63020742818876,1.16628191714378,0,-1.916431674515,-2.66553464149343,-0.389445717931688,0
"46",-1.69640913001347,4.3362593243083,-3.01741425926711,1.69180747555149,2.52801329580405,0.667831608287815,-3.34658237014624,-0.449052939709551,-2.38103771564462,0.0544196740745337,0.818991087635618,-2.35871520619927,2.77169643716432,-5.47911063627757,3.49678974968645,-4.48455706228617,2.70915524302712,-2.90081965927471,5.1622138328368,-3.11348531767895,2.66366928843247,-1.769812648444,2.56536268464226,5.22631480453345,0.469288131200713,-1.75676230164845,2.221966915996,0.856370144027294,-4.19586661943387,-3.90000703732582
"47",-5.42377627918524,-0.180377465788861,2.99012299242392,2.75530499364758,-3.87244451449174,0.0533503210420311,-2.30155686433758,-2.8466398244615,-4.71367467507681,-0.84377462284185,3.9894338838184,-1.55857453055472,3.41775030771055,0,2.33579017215437,0.0924054666449087,1.55506557297179,-1.48215319628235,3.77420937099823,3.65407067211966,-3.98641342554161,1.86609533371101,2.84635347717956,2.09329161306026,0.0524022496498804,-2.82236406724157,2.56716464056164,0.743941580695757,-5.11556334512494,-4.88847796191915
"48",-3.65819558756344,0.461001872192748,-3.57241209986373,-2.94350268230905,0,0,-3.42214876089466,-2.56548702830272,-1.63611041149726,5.017009451233,1.07981348888188,-2.92415519350055,5.94454584517485,0.581018810957441,-1.98227513544871,0,3.22574268994481,-1.09199186765215,2.62156716519225,-0.153487783608571,-0.512818936550486,0,-0.203421944256455,6.1875992625378,1.95744056751098,0.335451366910515,-1.89138539622555,-1.50277944877356,-0.490129071734274,0.581018810957441
"49",-2.05372326727288,3.21029619313804,-0.70239662942004,-1.41999420377936,1.38155606801271,2.6980792756253,-2.34368132776809,0.847244954019665,-2.11830260524942,0.207126021774138,1.55732887270674,-0.416544130776057,4.79525280540253,-0.121960977852501,2.77326073602947,-5.3438172445317,2.889174891072,-3.27193437697822,4.71906699034967,-3.10364177739147,4.05937513644481,-2.36178006512341,3.76737736827332,5.97866208050988,0.0227476562249483,-2.3593483695122,-3.9926148952478,-0.776836199212094,-4.52331233797666,-4.08651124874993
"50",0.0545139627622196,4.7548058420495,-4.22093205698353,-0.0807744683081429,2.60365574946723,0.666864806688521,-2.60185306172015,-2.16302900722823,-1.895768503461,2.08203276895859,1.58825293962071,-1.96419631362605,1.86609533371101,-0.521622980508648,2.63161758305574,-3.51558840217544,2.20782342183872,0,5.0600923508391,-0.349803067229811,3.46329573571065,-1.29845917972074,0.580520915590853,4.7139504185502,2.90682678595949,-1.97941639557349,0,-1.47038721520282,-4.29583235150687,-3.42844976646814
